domain,protocol,ip_addr,get_period,average_word_len,path_length,check_double_slash,containsAt,sub_dir,containsHyphen,countQueries,Label
greteldeblock.com,0,0,0,1,1,1,0,9,2,5,1
secure-online-device.com,0,0,0,0,0,0,0,3,2,0,1
13.66.28.137,0,0,0,0,0,1,0,4,0,0,1
lloydshelp-me.com,0,0,0,0,0,1,0,3,1,0,1
anaximhost.com,0,0,0,0,1,1,0,6,0,0,1
leyendasdelrockvideobar.com,0,0,0,0,1,1,0,9,5,0,1
gim-par.com,0,0,0,0,0,0,0,4,1,0,1
urlz.fr,0,0,0,0,0,0,0,3,0,0,1
smdc-cacb.hbnn.cc,0,0,0,0,0,0,0,3,1,0,1
halifax.device-paired.com,0,0,0,0,0,0,0,3,1,0,1
secure.runescape.com-as.ru,0,0,0,0,1,0,0,4,1,0,1
mybilling-o2.co.uk,0,0,0,0,0,0,0,3,1,0,1
bit.do,0,0,0,0,0,1,0,3,0,0,1
mykonos.cl,0,0,0,0,0,0,0,5,0,0,1
shwhqaznabbcgzjaiayjnynplytqrykjztre.offgl8876899977678.uk.r.appspot.com,0,0,1,1,0,0,0,3,0,0,1
mobile-portail.live,0,0,0,0,0,1,0,6,1,0,1
qfreeaccountssjc1.az1.qualtrics.com,0,0,0,0,0,0,0,5,0,0,1
93.29.44.94,0,0,0,0,0,1,0,3,0,0,1
yuc2.hyperphp.com,0,0,0,0,0,1,0,3,0,0,1
thescrapescape.com,0,0,0,0,1,1,0,6,0,0,1
shop-sports.biz,0,0,0,0,0,1,0,2,1,0,1
halifax.onlipayee-authenticate-device.com,0,0,0,0,0,0,0,3,2,0,1
amway-es.com,0,0,0,0,0,0,0,3,1,0,1
fincomsal.com,0,0,0,0,0,1,0,6,1,0,1
halifax-verifyaccount.com,0,0,0,0,0,0,0,3,1,0,1
projonmowave.com,0,0,0,0,1,1,0,10,1,0,1
phx.blewpass.com,0,0,0,1,1,1,0,4,1,0,1
coloradopoolcovers.com,0,0,0,0,1,1,0,5,2,0,1
ee-liveupdates.com,0,0,0,0,0,0,0,3,1,0,1
arctictreksadventures.com,0,0,0,0,1,0,0,6,1,0,1
email302.com,0,0,0,0,1,1,0,8,2,0,1
floorsdirectltd.co.uk,0,0,0,0,0,1,0,4,0,0,1
paypal.co.uk.usertkdwcwf5rtv.settingsppup.com,0,0,1,0,0,1,0,3,0,0,1
paws.org.au,0,0,0,0,1,1,0,11,0,0,1
unrifled-harpoon.000webhostapp.com,0,0,0,0,1,1,0,7,1,0,1
infosespace565.ulcraft.com,0,0,0,0,0,1,0,3,0,0,1
vectorworks.net.vhost.zerolag.com,0,0,1,0,1,1,0,10,1,0,1
assurance-amlfrance.com,0,0,0,0,0,1,0,5,1,0,1
halifaxmanagement.co.uk,0,0,0,0,0,0,0,3,0,0,1
con-firma.firebaseapp.com,0,0,0,0,0,0,0,3,1,0,1
savageconquest.com,0,0,0,0,0,1,0,4,0,0,1
ketapang.bawaslu.go.id,0,0,1,0,1,0,1,7,0,0,1
dop5.hyperphp.com,0,0,0,0,0,1,0,3,0,0,1
pateltutorials.com,0,0,0,0,0,0,1,6,1,0,1
grysouljah.com,0,0,0,0,0,0,0,3,0,0,1
content-fbook-80708664.roggiehouse.it,0,0,0,1,0,1,0,3,2,0,1
paypal.co.uk.userfqfwyvx2gxv.settingsppup.com,0,0,1,1,0,1,0,3,0,2,1
couchpop.com,0,0,0,0,0,0,0,5,0,0,1
phx.chromeproxy.net,0,0,0,1,1,0,0,4,2,0,1
lloyds.payee.management,0,0,0,0,0,1,0,3,0,0,1
paulcannings.tv,0,0,0,0,1,0,0,10,0,0,1
publimark.ro,0,0,1,0,1,0,0,7,0,0,1
mercadotecniaic.com,0,0,0,0,1,1,0,5,0,0,1
hoantrungdanang.com,0,0,0,1,1,1,0,6,2,0,1
ascent-scaffolding.co.uk,0,0,0,0,0,1,0,2,1,0,1
techbells.in,0,0,0,0,1,1,0,6,0,0,1
smsorangesmsmessage.myfreesites.net,0,0,0,0,0,1,0,3,0,0,1
ww17.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty82s83f4xcb83.themariettabilliardclub.com,0,0,1,1,1,1,0,8,7,1,1
authorcheck.com,0,0,0,0,1,1,0,5,1,0,1
165.22.103.235,0,0,1,0,1,1,0,7,2,0,1
sites.google.com,0,0,0,1,1,0,0,5,1,0,1
snrsystem.com,0,0,0,0,0,1,0,3,0,0,1
am-t.by,0,0,1,1,1,1,1,8,1,8,1
zonasegurallbcp.vmp-pe.com,0,0,0,0,0,1,0,3,1,0,1
sicurezzacredem.com,0,0,0,0,0,1,0,3,0,0,1
secured-devicederegister.com,0,0,0,0,0,0,0,3,1,0,1
awarenow.com.au,0,0,0,0,0,0,0,3,0,0,1
philippinegetawayadventuretours.com,0,0,0,0,0,1,0,4,1,0,1
grup-whatsapp-invite.zzux.com,0,0,0,0,0,1,0,3,2,0,1
haraktis.ru,0,0,0,0,0,1,0,3,0,0,1
bytesizepolitics.com,0,0,0,0,1,1,0,4,0,0,1
betasus777.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
rem-94443160.unsion.tv,0,0,0,1,0,1,0,3,1,0,1
wsnynyycjjoqwqxxunlsunnzuussqgnnsstc-dot-woven-perigee-290416.uk.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
travisjphotography.com,0,0,0,0,1,1,0,8,1,0,1
sspinfotech.com,0,0,0,0,0,1,0,3,0,0,1
staemconmunilty.com,0,0,0,0,1,0,0,8,0,0,1
31.3.88.166,0,0,0,0,0,1,0,3,0,0,1
websiteseguro.digital,0,0,0,0,0,0,0,3,0,0,1
birrasalentoshop.it,0,0,0,0,1,0,0,9,0,0,1
guillermo.co.uk,0,0,0,0,0,1,0,5,0,0,1
ignitemarketingpros.com,0,0,0,0,0,0,0,6,0,0,1
lloyds-newpayee-authorisation142.com,0,0,0,0,0,0,0,3,2,0,1
osrsgames.com,0,0,0,0,1,0,0,4,0,0,1
heartstrongyoga.com,0,0,0,0,0,1,0,5,0,0,1
lloydsbankplc.secured-fraud-attempts-prevention.com,0,0,0,1,0,0,0,3,3,0,1
mail.bancoaztecagt.com,0,0,0,0,0,0,0,2,0,0,1
andrewcarr.org,0,0,0,0,1,1,0,8,1,0,1
zonasegura-dnsweboperacion.com,0,0,0,0,0,0,0,5,1,0,1
nouveau-message.webador.com,0,0,0,0,0,0,0,3,1,0,1
bankofamericaonlinesignin.elevator-love.com,0,0,0,1,0,1,0,2,1,0,1
wholesale-football.com,0,0,0,0,0,1,0,3,1,0,1
mailcarry.com,0,0,0,0,0,0,0,5,0,0,1
post-u.top,0,0,0,0,0,0,0,3,1,0,1
hollywood-smilekids.blogspot.com,0,0,0,0,0,0,0,3,1,0,1
netflix-secure-accountbill.com,0,0,0,0,0,0,0,3,2,0,1
sbctlbikdggibsadcfmfmmyhnenzhlmwuqlm-dot-offgl8876899977678.uk.r.appspot.com,0,0,0,1,0,0,0,3,2,0,1
colorworxonline.com,0,0,0,0,0,1,0,3,0,0,1
accountprotectionlloyds.com,0,0,0,0,0,0,0,3,0,0,1
drive.google.com,0,0,0,0,1,0,0,5,1,0,1
x9n44x9nvc9nn9a4l9xa4cds.df.r.appspot.com,0,0,1,1,0,0,1,3,0,0,1
sites.google.com,0,0,0,0,0,1,0,4,0,0,1
dvla.refund-roadtax.co.uk,0,0,0,0,0,1,0,3,1,0,1
zjgsyds.cn,0,0,1,0,0,1,0,7,0,0,1
secure.runescape.com-zx.ru,0,0,0,1,1,0,0,4,1,0,1
sucursalvirtualpersonastransaccionesbancolombiasucursalvirtual.burrow.io,0,0,0,1,1,1,0,6,0,0,1
starmak.com.tr,0,0,0,1,1,1,0,3,0,0,1
secure.runescape.com-as.ru,0,0,0,0,0,0,0,3,1,0,1
emaillcheckprotogule.weebly.com,0,0,0,0,0,0,0,3,0,0,1
miecompany.8b.io,0,0,0,0,0,0,0,3,0,0,1
182.16.44.138,0,0,1,1,0,1,1,4,0,9,1
adnet8.com,0,0,1,0,0,1,0,12,0,1,1
marreme.com,0,0,0,0,0,1,0,4,0,0,1
virtualmindinfotech.com,0,0,0,0,0,1,0,4,0,0,1
pnkdmlsizslchfzs-dot-mnospot.ts.r.appspot.com,0,0,0,0,0,0,0,3,2,0,1
asp403r.paperless.com.pe,0,0,0,0,0,1,0,3,0,0,1
psicoinspire.com.br,0,0,0,0,0,1,0,4,0,0,1
arshermeneutica.org,0,0,0,0,1,1,0,8,4,0,1
busitsu.com,0,0,0,0,1,0,0,6,0,0,1
verificationmessage.blob.core.windows.net,0,0,1,1,0,0,0,4,0,0,1
sites.google.com,0,0,0,0,0,0,0,5,1,0,1
wuteh.a100.com.pl,0,0,1,0,1,1,1,8,1,0,1
eyeoftheprophet.com,0,0,0,0,1,1,0,17,4,0,1
tamlen.com,0,0,0,0,0,1,0,3,0,0,1
inaceinox.pt,0,0,0,0,1,1,0,8,0,0,1
u-runescape.com.ua,0,0,0,0,0,1,0,3,1,0,1
centromusicalpaternense.es,0,0,0,0,0,1,0,4,1,0,1
wotdancenow.com,0,0,0,0,0,0,0,4,0,0,1
kibiyihome.co.ke,0,0,0,1,0,0,0,4,1,2,1
deregister-now.cc,0,0,0,0,0,0,0,3,1,0,1
pinnerx.com,0,0,0,1,1,1,0,4,0,0,1
airtellotterywinners.com,0,0,0,0,0,0,0,3,0,0,1
encryptdrive.booogle.net,0,0,0,1,0,1,0,3,0,0,1
ayamhiasmagelang.com,0,0,0,1,1,0,0,6,1,0,1
sh007.whb.tempwebhost.net,0,0,0,1,0,1,0,5,0,0,1
halifaxservicealerts.com,0,0,0,0,0,1,0,3,0,0,1
secure.runescape.com-as.ru,0,0,0,1,1,0,0,4,1,0,1
faderfaderfader.com,0,0,0,0,1,1,0,7,1,0,1
avadvertising.in,0,0,0,1,1,1,0,6,0,0,1
lloydsgroup.live,0,0,0,0,0,0,0,3,0,0,1
1drv.ms,0,0,0,1,1,0,0,4,5,0,1
it-services.my-free.website,0,0,0,0,0,1,0,2,2,0,1
oronge.digital,0,0,0,0,0,1,0,6,0,0,1
lacasadelmanitas.com,0,0,0,0,0,0,0,4,0,0,1
sadervoyages.intnet.mu,0,0,0,0,1,1,0,6,0,0,1
51jianli.cn,0,0,1,0,0,1,0,6,0,0,1
e-castle.co.kr,0,0,0,0,0,1,0,6,1,0,1
bolong3d.com,0,0,0,0,0,1,0,4,0,0,1
secure-monitor.com,0,0,0,1,0,0,0,3,1,2,1
update.rutuem.tuclerch.top,0,0,0,0,0,1,0,3,0,0,1
kittrezepecas.com,0,0,0,0,0,1,0,2,0,0,1
themenkreuzfahrten.net,0,0,0,0,1,1,0,6,1,0,1
sites.google.com,0,0,0,0,0,0,0,4,0,0,1
lloyds-loginconfirmation.com,0,0,0,0,0,0,0,3,1,0,1
media-interface.net,0,0,0,0,0,1,0,5,1,0,1
facture-impayee-orange.livraisonclient.com,0,0,0,1,1,0,0,5,3,0,1
depibellamonterrey.com,0,0,0,0,0,1,1,5,1,0,1
securemydevice.uk,0,0,0,0,0,1,0,3,0,0,1
imagephoto-video.com,0,0,0,0,1,1,0,8,1,0,1
account-update.gwzqeyxm.cn,0,0,0,0,0,0,0,3,1,0,1
identifiez-vous-avec-votre-compte.yolasite.com,0,0,0,0,0,1,0,3,4,0,1
lloydsbank.login-device-verify-auth.com,0,0,0,0,0,1,0,3,3,0,1
capital-it.eu,0,0,0,0,0,1,0,4,1,0,1
grassvalleychamber.com,0,0,0,0,1,0,0,8,3,0,1
app-personnalite.com,0,0,0,0,0,0,0,5,1,0,1
clt1234529.bmetrack.com,0,0,0,0,0,1,0,4,0,0,1
mobile-portail.live,0,0,0,0,0,0,0,6,1,0,1
webaholics.ca,0,0,0,1,1,1,0,4,0,0,1
lloyds.newly-login-attempted-access-gained.com,0,0,0,0,0,0,0,3,4,0,1
tg4a.totalh.net,0,0,0,0,0,1,0,4,0,0,1
fbookcom-17484391.consultemerald.org,0,0,0,1,0,1,0,3,1,0,1
574ytw.unaux.com,0,0,0,0,0,1,1,3,0,0,1
viccats.camcam.dns-cloud.net,0,0,0,0,1,1,0,5,1,0,1
fixitestore.com,0,0,0,0,1,0,0,7,1,0,1
newdevice-halifax-login.com,0,0,0,0,0,0,0,3,2,0,1
facebookcomreim.0fees.us,0,0,0,0,0,1,0,3,0,0,1
docs.google.com,0,0,0,0,1,0,0,7,1,0,1
appearanches.com,0,0,0,0,0,1,0,4,0,0,1
accounts.google.com,0,0,1,1,0,1,0,11,0,3,1
csbw.fr,0,0,0,0,0,1,0,4,0,0,1
grittyteknikservis.com,0,0,0,0,0,0,0,4,0,0,1
llojas-americanas.ezyro.com,0,0,0,1,0,1,0,3,21,2,1
sistemhr.com,0,0,0,0,1,0,0,7,1,0,1
identifiez-vous-avec-votre-compte.yolasite.com,0,0,0,0,0,0,0,3,4,0,1
login-personal-auth-device-verify.com,0,0,0,0,0,0,0,3,4,0,1
brighant.com,0,0,0,0,0,1,0,4,0,0,1
polrul-11743076.alsalhaj.com,0,0,0,1,0,1,0,3,1,0,1
zencarthelper.com,0,0,0,0,0,0,0,3,0,0,1
trop-de-credits.be,0,0,0,0,0,1,0,6,3,0,1
informacoes-diarias.com,0,0,0,0,0,1,0,5,1,0,1
andreacostafisio.com.br,0,0,0,1,1,0,0,6,1,2,1
sicherheitscenter-ama-banking-69.kundenver.co.uk,0,0,0,1,1,1,0,9,3,2,1
securepayee-unregistered-devices.com,0,0,0,0,0,0,0,3,2,0,1
jabkzahrimasjoun.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
jfteabd.com,0,0,0,0,0,1,0,5,1,0,1
sosyalhile.com,0,0,0,0,0,0,0,3,0,0,1
washpucks.com,0,0,0,0,1,1,0,5,1,0,1
secure.runescape.com-as.ru,0,0,0,1,1,0,0,4,1,0,1
resaltwafaa.com,0,0,0,0,1,1,0,5,2,0,1
vppartners2-my.sharepoint.com,0,0,0,1,1,0,0,7,1,0,1
bit.do,0,0,0,0,0,1,0,3,0,0,1
streamdady.com,0,0,0,0,0,1,0,3,0,0,1
docs.google.com,0,0,0,0,1,0,0,7,0,0,1
aurickhotels.com,0,0,0,0,0,1,0,6,0,0,1
ftp.warfacebonus.hop.ru,0,0,0,0,0,1,0,2,0,0,1
community-ebay-de-t6-diskussionsforen.mydiscussion.net,0,0,0,0,0,1,0,3,4,0,1
therockacc.org,0,0,0,0,1,1,0,6,1,0,1
rebrand.ly,0,0,0,0,0,0,0,3,0,0,1
onedrive.live.com,0,0,0,1,0,0,0,3,8,3,1
halifax.login-payee-issue-verify.com,0,0,0,0,0,0,0,3,3,0,1
covid-19challengecoin.com,0,0,0,0,0,1,0,2,1,0,1
forgesmithvr.com,0,0,0,0,0,1,0,4,0,0,1
whatsapp18girl.4pu.com,0,0,0,0,0,1,0,3,0,0,1
encinogreatlakesmontessori.com,0,0,0,0,0,0,0,5,0,0,1
halifaxfraudpreventionchecks.com,0,0,0,0,0,0,0,4,0,0,1
rokutanm-ctmrrj.cc,0,0,0,0,0,1,0,3,1,0,1
taijishentie.com,0,0,1,0,0,1,0,12,0,3,1
attpps.weebly.com,0,0,0,0,0,0,0,3,0,0,1
lloyds-verifypayee.com,0,0,0,0,0,0,0,3,1,0,1
ee-bill-support.com,0,0,0,0,0,0,0,4,2,0,1
drive.google.com,0,0,0,0,1,0,0,6,0,0,1
ftkbahrain.com,0,0,0,0,1,0,0,7,1,0,1
5000-aruba.com,0,0,0,0,0,0,0,3,1,0,1
kuconline.com,0,0,0,0,1,1,0,8,0,0,1
anjoe.com,0,0,0,0,1,1,0,6,0,0,1
rebrand.ly,0,0,0,0,0,0,1,4,0,0,1
u7742171.ct.sendgrid.net,0,0,0,1,0,1,0,4,21,0,1
sekabetgiriskayit.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
www-facebook-com--27zyg0p-dot-srtrkr.appspot.com,0,0,0,0,0,0,0,3,6,0,1
reginout.com,0,0,0,1,1,0,0,4,10,0,1
nziipojzjnvdfbrk-dot-mnospot.ts.r.appspot.com,0,0,0,0,0,0,0,3,2,0,1
6e33r.codesandbox.io,0,0,0,0,0,0,0,3,0,0,1
animalwelfareinc.org,0,0,0,0,1,1,0,9,1,0,1
khanandmuezzin.com,0,0,0,0,0,1,0,3,1,0,1
halifaxpayee-check.com,0,0,0,0,0,0,0,3,1,0,1
theresavillani.com,0,0,0,0,0,1,1,6,1,0,1
haroldhazard1-wixsite-com.filesusr.com,0,0,0,1,1,1,0,4,2,0,1
bankingerror.com,0,0,0,0,0,0,0,3,0,0,1
onlinebeaupros.com,0,0,0,0,0,1,0,4,0,0,1
lloyds-secure-yt.com,0,0,0,0,0,1,0,3,2,0,1
taijishentie.com,0,0,1,0,0,1,0,9,0,1,1
betasusgirmekicin.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
bibwebshop.com,0,0,0,0,0,0,0,4,0,0,1
lloydsplc.secure-auth-attempted-login.com,0,0,0,0,0,0,0,3,3,0,1
bayernlb-london.eu,0,0,0,0,0,1,0,3,1,0,1
doapositioning.com,0,0,0,1,1,1,0,6,1,2,1
csytravels.in,0,0,0,0,0,0,0,6,0,0,1
onlineetaindia.com,0,0,0,0,0,1,0,5,0,0,1
secureiau.com,0,0,0,0,0,0,0,3,0,0,1
digitalflashbacks.ca,0,0,0,0,1,1,0,8,1,0,1
anuuyoxvhvisytzhxkvnnvcbbjnisplsttem-dot-offgl8876899977678.uk.r.appspot.com,0,0,0,1,0,0,0,3,2,0,1
secure.oldschool.com-mb.ru,0,0,0,0,1,0,0,4,1,0,1
tinyurl.com,0,0,0,0,0,0,1,6,0,0,1
steamproxy.net,0,0,0,0,0,1,0,4,0,0,1
moncomptesfr.particuliers.work,0,0,0,0,0,0,0,3,0,0,1
csytravels.in,0,0,0,0,0,1,0,6,0,0,1
iceyouroffice.com,0,0,1,0,0,1,0,5,0,0,1
hxjspcafjpipttqkmuxdxpbqgizffyvmiyfo-dot-offglen.uk.r.appspot.com,0,0,0,1,0,0,0,3,2,0,1
sfr-revision.com,0,0,0,0,0,0,0,3,1,0,1
jldesignsandevents.com,0,0,0,1,1,0,0,7,1,0,1
device-deregisteredalert.com,0,0,0,0,0,0,0,3,1,0,1
jedvudfhswnlpqwqrricreygil-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
betasuslinkgir.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
amazonvi.top,0,0,0,0,0,1,0,3,0,0,1
id.aplle.com.3459030783429047239047893758934-resolve.account89247824862.id123e78624.bigoldfuture.com,0,0,1,1,0,1,0,3,1,0,1
email302.com,0,0,0,0,1,1,0,8,2,0,1
dmcc.com.au,0,0,1,1,1,0,0,5,2,0,1
2482689012.yolasite.com,0,0,0,0,0,0,0,3,0,0,1
londonbayernlb.eu,0,0,0,0,0,1,0,3,0,0,1
m.facebook.com------account--sec--center----repxk112412.schmittfamilyfarm.com,0,0,0,1,0,1,0,3,14,0,1
flatearthdirect.com,0,0,0,0,1,0,0,6,1,0,1
atlantisblinds.co.uk,0,0,0,0,0,1,0,6,0,0,1
securesquared.co.uk,0,0,0,0,1,0,0,6,0,0,1
doapositioning.com,0,0,0,0,1,1,0,6,1,0,1
westexstones.com,0,0,0,0,0,0,0,4,0,0,1
secure.runescape.com-zx.ru,0,0,0,1,1,0,0,4,1,0,1
halifax.mobilesecurity-help.com,0,0,0,0,0,1,0,3,1,0,1
valleyobgynassociates.com,0,0,0,0,0,0,0,4,1,0,1
secure.runescape.com-as.ru,0,0,0,0,1,0,0,4,1,0,1
tokokainbandung.com,0,0,0,0,1,1,0,13,2,0,1
andreacostafisio.com.br,0,0,0,1,1,0,0,6,1,2,1
secured-devicederegister.com,0,0,0,0,0,0,0,3,1,0,1
xn--ltappen-80a.se,0,0,0,0,0,1,0,3,3,0,1
projonmowave.com,0,0,0,0,1,0,0,10,1,0,1
stolizaparketa.ru,0,0,0,0,1,1,1,9,1,0,1
usbank-link-mupyndtfft---com.illmickelsonbeats.com,0,0,0,1,0,1,0,3,5,0,1
lcloud.app,0,0,0,0,0,1,0,3,0,0,1
llbonline-cancel-access.com,0,0,0,0,0,1,0,3,2,0,1
services.runescape.com-as.ru,0,0,0,1,1,0,0,4,1,0,1
karavella12.hop.ru,0,0,0,0,0,1,0,2,0,0,1
de-register-uk.com,0,0,0,0,0,0,0,3,2,0,1
southcountyclassified.com,0,0,0,0,1,1,0,7,1,0,1
latinotravel.cz,0,0,0,0,1,1,0,6,4,0,1
lbcpzonasegurabeta-vialbcp.to-mov.com,0,0,0,0,0,1,0,3,2,0,1
pfsoftware.in,0,0,0,0,0,1,0,4,0,0,1
getrightnews.com,0,0,0,0,0,0,0,5,0,0,1
halifaxpayee-remove.info,0,0,0,0,0,0,0,3,1,0,1
ojs.akamigasbalongan.ac.id,0,0,0,0,0,0,0,5,0,0,1
xwceolizolrxtplu-dot-glass-effect-294320.ew.r.appspot.com,0,0,1,1,0,0,0,3,4,0,1
verifedby3.com,0,0,0,0,0,1,0,3,0,0,1
betasusgirisadresimiz.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
sparksfirehousedeli.com,0,0,0,0,0,1,0,4,0,0,1
u2g6.hyperphp.com,0,0,0,0,0,1,0,3,0,0,1
138.36.41.142,0,0,0,0,0,1,0,3,0,0,1
twowheelcool.com,0,0,0,0,0,1,0,4,0,0,1
lqw9r6y8q.codesandbox.io,0,0,0,0,0,0,0,3,0,0,1
gemapower.com,0,0,0,0,0,1,0,4,0,0,1
ellediufficio.it,0,0,0,0,0,0,0,4,0,0,1
letterboxdistributionmelbourne.com.au,0,0,0,0,1,0,0,5,2,0,1
learnwithportals.com,0,0,0,0,0,0,0,3,0,0,1
firebasestorage.googleapis.com,0,0,1,1,1,0,0,7,4,1,1
bio-greene.com,0,0,0,0,0,1,0,5,1,0,1
authentificationsmsmms.webador.com,0,0,0,0,0,0,0,3,0,0,1
peruzonazonasegvra-bnweb23.com,0,0,0,0,0,1,0,3,1,0,1
soundcloudpossible.com,0,0,0,1,1,0,0,6,1,2,1
plytecfi-my.sharepoint.com,0,0,0,1,1,0,0,7,3,1,1
abastecedoracalderas.com,0,0,0,0,0,0,0,5,0,0,1
securepayee-unregistered-device.com,0,0,0,0,0,0,0,3,2,0,1
docs.google.com,0,0,0,0,1,0,0,7,1,0,1
starliker.net,0,0,0,0,0,1,0,3,0,0,1
claimnowsta.com,0,0,0,0,0,1,0,5,0,0,1
blackbelttv.com,0,0,0,0,1,0,0,8,1,0,1
halifax-fraudcheck.com,0,0,0,0,0,0,0,4,1,0,1
gvincii.com,0,0,0,0,0,1,0,2,0,0,1
u12905888.ct.sendgrid.net,0,0,0,1,0,0,0,4,10,0,1
soysodimac.estudiarfacil.com,0,0,0,0,0,0,0,3,0,0,1
hepsibahisgirisimiz.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
halifax.online-login-authenticate-payee.com,0,0,0,1,0,0,0,3,3,0,1
pinehostel.com,0,0,0,0,0,1,0,3,0,0,1
arushaone.co.tz,0,0,0,0,1,1,0,7,4,0,1
portal-hmrc-12-november.com,0,0,0,0,0,0,0,3,3,0,1
confirmaccount.ir,0,0,0,0,0,1,0,3,0,0,1
mail.houseoforganica.com,0,0,0,0,0,0,0,5,0,0,1
107.180.44.78,0,0,0,1,0,1,0,3,0,2,1
lloydsbank.security-auth-new-dev.com,0,0,0,0,0,0,0,3,3,0,1
mobile-portail.live,0,0,0,0,0,0,0,6,1,0,1
oronge.digital,0,0,0,0,0,0,0,6,0,0,1
corptoduct4.shockbyte.games,0,0,0,0,0,1,0,4,0,1,1
steamcomnmmunity.ru.com,0,0,0,0,0,0,0,3,0,0,1
mrsjenkinsclass.com,0,0,0,0,0,1,0,6,1,0,1
popieraj-internetowo.eu,0,0,0,0,0,0,0,2,1,0,1
halifaxscamalerts.com,0,0,0,0,0,1,0,3,0,0,1
br622.teste.website,0,0,0,0,0,1,0,4,0,0,1
spacedoing.com,0,0,0,0,1,1,0,7,1,0,1
firebasestorage.googleapis.com,0,0,1,1,1,0,1,7,4,1,1
notendur.hi.is,0,0,0,0,1,0,0,8,0,0,1
bankline.xn--ita-70a.com,0,0,0,0,0,0,0,3,3,0,1
mail.midyatmimaritas.com,0,0,0,0,1,1,0,7,1,0,1
cpc.cx,0,0,0,0,0,1,0,3,0,0,1
alfrescocomforts.com,0,0,0,0,1,0,0,7,1,0,1
halifax-paymentconfirm.com,0,0,0,0,0,0,0,3,1,0,1
switch.com.kw,0,0,0,0,0,0,0,3,0,0,1
href.li,0,0,1,1,0,0,0,9,0,13,1
accounts.google.com,0,0,1,1,0,1,0,11,0,3,1
halifaxnewpayee-cancel-devicesetup.com,0,0,0,0,0,0,0,3,2,0,1
rgrocerybd.com,0,0,0,0,1,0,0,7,1,0,1
scientificerevna.com,0,0,0,0,1,0,0,8,5,0,1
mmgarfield.com,0,0,0,0,0,1,0,4,0,0,1
docs.google.com,0,0,0,0,1,0,0,7,0,0,1
dexlerholdings.com,0,0,0,0,1,1,0,7,1,0,1
hmrcuk.ref36.co.uk,0,0,0,0,0,0,0,3,0,0,1
onlineamzq.temp.swtest.ru,0,0,0,0,0,1,0,5,0,0,1
boggze.com,0,0,0,0,0,0,0,3,0,0,1
login-account.my-links.id,0,0,0,0,0,0,0,3,2,0,1
deficitdeatencionperu.com,0,0,0,0,0,0,0,3,0,0,1
kundenver.co.uk,0,0,0,0,1,1,0,9,0,2,1
worksitehealthsolutions.org,0,0,0,0,0,1,0,4,1,0,1
ionhlprcverystepgesrvce01.my.id,0,0,0,0,0,0,0,3,0,0,1
bbfunding-my.sharepoint.com,0,0,0,1,1,0,0,7,2,0,1
itisrighi.fg.it,0,0,0,0,0,1,0,5,1,0,1
eliotecae-my.sharepoint.com,0,0,0,1,1,0,0,10,5,3,1
ladivadeltubo.com,0,0,0,0,1,0,0,6,0,0,1
onlinesharepoint.typeform.com,0,0,0,0,0,0,0,4,0,0,1
eunchande.temp.swtest.ru,0,0,0,0,1,1,0,4,0,0,1
ee-paymentfailed.com,0,0,0,0,0,0,0,3,1,0,1
midyatmimaritas.com,0,0,0,0,0,1,0,4,1,0,1
konflikthandtering.org,0,0,0,0,0,0,0,4,0,0,1
paypal.co.uk.userx6dv4s7z67t.settingsppup.com,0,0,1,1,0,1,0,9,0,9,1
halifax.device-secure.uk,0,0,0,0,0,0,0,3,1,0,1
paypal-verification.applmanager.com,0,0,0,0,0,1,0,4,2,0,1
payee-securitylloyds.com,0,0,0,0,0,0,0,3,1,0,1
queennails.eu,0,0,0,1,1,0,0,6,1,0,1
tinyurl.com,0,0,0,0,0,0,0,3,0,0,1
secure.captisa.com:443,0,0,0,1,0,0,0,3,4,1,1
deregister-unverifieddevice.com,0,0,0,0,0,1,0,3,1,0,1
cursos.tecnicasliberacionemocional.com,0,0,0,0,1,0,0,7,1,0,1
franklinmonaco.com.br,0,0,0,0,0,0,0,5,0,0,1
secure.oldschool.com-mb.ru,0,0,0,0,1,0,0,4,1,0,1
wikiform.org,0,0,0,0,0,1,0,5,1,0,1
distrokid.email,0,0,0,0,0,0,0,3,0,0,1
forms.office.com,0,0,0,1,0,0,0,4,0,0,1
abaxhftqqfiasiegtnjgfkishz-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
docs.google.com,0,0,0,0,1,0,0,7,1,0,1
halifaxpayee151988.com,0,0,0,0,0,1,0,3,0,0,1
kinglolosifersefvcie.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
blog.directsupply.com,0,0,0,1,0,0,0,3,0,4,1
